Nome,Ultimo,%,Ora,Min,Max,Riferimento,,Link,SFDR
Amundi Pea Emergent (Msci Emerging) Esg Transition Ucits Etf,"33,11","+0,90",17:35:10,"32,728","33,11","33,11",,/borsa/etf/scheda/FR0013412020-XPAR.html?lang=it,Art. 8
Amundi Pea Emergent (Msci Emerging) Esg Transition Ucits Etf S - Acc,"6,87","+0,69",17:35:12,"6,811","6,921","6,87",,/borsa/etf/scheda/FR001400ZGO4-XPAR.html?lang=it,Art. 8
Amundi Pea Emergent Emea (Msci Emerging Emea) Esg Transition Ucits Etf,"21,428","+0,40",17:35:13,"21,215","21,434","21,428",,/borsa/etf/scheda/FR0011440478-XPAR.html?lang=it,Art. 8
Amundi Pea Msci Usa Esg Selection Ucits Etf - Eur,"740,05","+0,62",14:19:14,"738,93","740,06","740,31",,/borsa/etf/scheda/LU1681042864-ETFP.html?lang=it,Art. 8
Amundi Pea Msci Usa Esg Selection Ucits Etf - Eur,"739,9887","+0,63",17:35:00,"737,9162","741,00","739,9887",,/borsa/etf/scheda/LU1681042864-XPAR.html?lang=it,Art. 8
Amundi Pea Msci Usa Esg Selection Ucits Etf - Usd,"866,8459","+0,56",14:19:16,"863,1962","867,4232","866,7907",,/borsa/etf/scheda/LU1681042948-XPMC.html?lang=it,Art. 8
Amundi Pea Msci Usa Value Advanced Ucits Etf - Acc,"13,102","-0,01",14:34:52,"13,071","13,14","13,053",,/borsa/etf/scheda/FR001400KH45-XPAR.html?lang=it,Art. 8
Amundi Pea S&P 500 Screened Ucits Etf - Acc,"50,245","+0,22",17:35:11,"49,951","50,245","50,245",,/borsa/etf/scheda/FR0013412285-XPAR.html?lang=it,Art. 8
Amundi Pea S&P 500 Screened Ucits Etf - Eur Hedged Acc,"45,026","+0,14",17:35:28,"44,729","45,026","45,026",,/borsa/etf/scheda/FR0013412293-XPAR.html?lang=it,Art. 8
Amundi Pea S&P 500 Screened Ucits Etf S - Acc,"5,977","+0,18",16:54:14,"5,95","5,986","5,979",,/borsa/etf/scheda/FR001400ZGS5-XPAR.html?lang=it,Art. 8
Amundi Pea S&P Us Consumer Staples Screened Ucits Etf - Acc,"10,707","+0,58",17:02:10,"10,645","10,708","10,691",,/borsa/etf/scheda/FR001400KE06-XPAR.html?lang=it,Art. 8
Amundi Pea S&P Us Industrials Screened Ucits Etf - Acc,"44,605","-0,36",17:35:09,"44,49","45,00","44,605",,/borsa/etf/scheda/FR0011869270-XPAR.html?lang=it,Art. 8
Amundi Pea Us Tech Screened Ucits Etf - Acc,"71,606","+0,88",17:35:28,"70,746","71,606","71,606",,/borsa/etf/scheda/FR0013412269-XPAR.html?lang=it,Art. 8
Amundi S&P 500 Climate Paris Aligned Ucits Etf Acc,"38,965","+0,13",17:35:26,"38,795","38,965","38,965",,/borsa/etf/scheda/IE000O5FBC47-ETFP.html?lang=it,Art. 8
Amundi S&P 500 Climate Paris Aligned Ucits Etf Acc,"38,92","+0,06",16:46:40,"38,796","38,92","38,942",,/borsa/etf/scheda/IE000O5FBC47-XPAR.html?lang=it,Art. 8
Amundi S&P 500 Climate Paris Aligned Ucits Etf Acc Eur Hedged,"33,641","+0,13",17:35:28,"33,44","33,641","33,641",,/borsa/etf/scheda/IE00058B19U6-XPAR.html?lang=it,Art. 8
Amundi S&P 500 Equal Weight Esg Ucits Etf Acc,"12,736","-0,28",17:26:14,"12,736","12,798","12,73",,/borsa/etf/scheda/IE000LAP5Z18-ETFP.html?lang=it,Art. 8
Amundi S&P 500 Equal Weight Esg Ucits Etf Eur Hedged Acc,"13,18","-0,43",17:08:24,"13,18","13,221","13,183",,/borsa/etf/scheda/IE000M86QRT4-XPAR.html?lang=it,Art. 8
Amundi Msci Robotics & Ai Ucits Etf Acc,"141,00","+0,64",13:29:58,"139,674","141,00","140,833",,/borsa/etf/scheda/LU1861132840-XAMC.html?lang=it,Art. 8
Amundi Msci Robotics & Ai Ucits Etf Acc,"120,377","+0,46",17:35:13,"119,313","120,43","120,377",,/borsa/etf/scheda/LU1861132840-XPAR.html?lang=it,Art. 8
Amundi Msci Robotics & Ai Ucits Etf Acc,"120,27","+0,47",17:35:05,"119,36","120,30","120,27",,/borsa/etf/scheda/LU1861132840-ETFP.html?lang=it,Art. 8
Amundi Msci Semiconductors Ucits Etf Acc,"95,972","+3,11",17:35:18,"93,641","96,262","95,972",,/borsa/etf/scheda/LU1900066033-XPAR.html?lang=it,Art. 8
Amundi Msci Semiconductors Ucits Etf Acc,"96,00","+3,13",17:35:12,"93,70","96,19","96,00",,/borsa/etf/scheda/LU1900066033-ETFP.html?lang=it,Art. 8
Amundi Msci Smart Mobility Ucits Etf Acc,"23,714","-0,37",17:35:13,"23,686","23,744","23,714",,/borsa/etf/scheda/LU2023679090-XPAR.html?lang=it,Art. 8
Amundi Msci Smart Mobility Ucits Etf Acc,"23,755","-0,19",17:35:00,"23,60","23,76","23,755",,/borsa/etf/scheda/LU2023679090-ETFP.html?lang=it,Art. 8
Amundi Msci Usa Esg Broad Transition Ucits Etf Acc,"612,41","+0,03",17:35:04,"610,058","612,661","612,41",,/borsa/etf/scheda/IE0006IP4XZ8-XPAR.html?lang=it,Art. 8
Amundi Msci Usa Esg Broad Transition Ucits Etf Dist,"559,704","-0,01",17:35:21,"557,929","559,704","559,704",,/borsa/etf/scheda/IE000QQ8Z0D8-XPAR.html?lang=it,Art. 8
Amundi Msci Usa Esg Broad Transition Ucits Etf Dist,"557,71","-0,36",16:34:01,"557,71","558,72","559,72",,/borsa/etf/scheda/IE000QQ8Z0D8-ETFP.html?lang=it,Art. 8
Amundi Msci Usa Esg Leaders Ucits Etf Acc Eur Hedged,"91,912","+0,55",17:35:29,"91,474","91,912","91,912",,/borsa/etf/scheda/IE000IP0UC52-XPAR.html?lang=it,Art. 8
Amundi Msci Usa Esg Selection Extra Ucits Etf Dr - Usd (D),"48,415","+0,56",17:18:40,"48,075","48,415","48,42",,/borsa/etf/scheda/IE0008TKP6O7-ETFP.html?lang=it,Art. 8
Amundi Msci Usa Esg Selection Ucits Etf Acc,"125,033","+0,28",16:01:49,"124,80","125,739","125,378",,/borsa/etf/scheda/IE000PEAJOT0-XPMC.html?lang=it,Art. 8
Amundi Msci Usa Esg Selection Ucits Etf Acc,"107,11","+0,62",17:35:18,"106,78","107,11","107,11",,/borsa/etf/scheda/IE000PEAJOT0-ETFP.html?lang=it,Art. 8
Amundi Msci Usa Screened Ucits Etf Acc,"4,5495","-0,46",16:34:43,"4,5495","4,566","4,565",,/borsa/etf/scheda/IE000F60HVH9-XPAR.html?lang=it,Art. 8
Amundi Msci Usa Sri Climate Paris Aligned Ucits Etf Acc,"129,248","+0,42",15:28:38,"128,727","129,344","129,324",,/borsa/etf/scheda/IE000R85HL30-XAMC.html?lang=it,Art. 8
Amundi Msci Usa Sri Climate Paris Aligned Ucits Etf Acc,"110,433","+0,51",15:28:02,"110,281","110,433","110,472",,/borsa/etf/scheda/IE000R85HL30-XPAR.html?lang=it,Art. 8
Amundi Msci Usa Sri Climate Paris Aligned Ucits Etf Acc,"110,43","+0,44",17:11:09,"110,13","110,70","110,48",,/borsa/etf/scheda/IE000R85HL30-ETFP.html?lang=it,Art. 8
Amundi Msci Usa Sri Climate Paris Aligned Ucits Etf Acc Eur Hedged,"82,87","+0,49",17:35:28,"82,58","82,90","82,87",,/borsa/etf/scheda/IE0000U24AJ9-ETFP.html?lang=it,Art. 8
Amundi Msci Water Ucits Etf Acc,"6,94","-0,42",16:10:05,"6,938","6,97","6,933",,/borsa/etf/scheda/FR0014002CH1-ETFP.html?lang=it,Art. 8
Amundi Label Isr Actions Usa Ucits Etf Eur Hedged Acc,"11,727","-0,04",17:35:25,"11,685","11,727","11,727",,/borsa/etf/scheda/FR001400SDO6-XPAR.html?lang=it,Art. 8
Amundi Label Isr Credit Eur Ucits Etf Acc,,,,"10,268","10,268","10,282",,/borsa/etf/scheda/FR001400SDP3-XPAR.html?lang=it,Art. 8
Amundi Label Isr Credit Usd Ucits Etf Acc,,,,"9,622","9,622","9,59",,/borsa/etf/scheda/FR001400SDQ1-XPAR.html?lang=it,Art. 8
Amundi Label Isr Credit Usd Ucits Etf Eur Hedged Acc,,,,"10,318","10,318","10,323",,/borsa/etf/scheda/FR001400SQV3-XPAR.html?lang=it,Art. 8
Amundi Lifecycle 2030 Ucits Etf Acc,"10,371","-0,35",12:47:23,"10,371","10,415","10,406",,/borsa/etf/scheda/LU2872291948-XPAR.html?lang=it,Art. 8
Amundi Lifecycle 2033 Ucits Etf Acc,"10,51","-0,06",10:02:04,"10,49","10,51","10,502",,/borsa/etf/scheda/LU2872292086-XPAR.html?lang=it,Art. 8
Amundi Lifecycle 2036 Ucits Etf Acc,,,,"10,579","10,579","10,602",,/borsa/etf/scheda/LU2872292169-XPAR.html?lang=it,Art. 8
Amundi Lifecycle 2039 Ucits Etf Acc,"10,711","-0,13",17:35:23,"10,711","10,738","10,711",,/borsa/etf/scheda/LU2872292243-XPAR.html?lang=it,Art. 8
Amundi Msci China Esg Selection Extra Ucits Etf Acc,"104,37","+0,42",17:10:26,"103,91","104,38","104,25",,/borsa/etf/scheda/LU1900068914-ETFP.html?lang=it,Art. 8
Amundi Msci China Esg Selection Extra Ucits Etf Acc,"104,161","+0,28",17:35:27,"103,759","104,335","104,161",,/borsa/etf/scheda/LU1900068914-XPAR.html?lang=it,Art. 8
Amundi Msci China Esg Selection Extra Ucits Etf Dist,"23,985","+0,27",13:36:59,"23,965","24,005","23,99",,/borsa/etf/scheda/LU1900067940-ETFP.html?lang=it,Art. 8
Amundi Msci China Tech Ucits Etf Eur,"294,85","+0,03",17:35:09,"293,20","295,60","294,85",,/borsa/etf/scheda/LU1681043912-XPAR.html?lang=it,Art. 8
Amundi Msci China Tech Ucits Etf Eur,"294,84","-0,20",17:13:20,"293,25","295,56","294,81",,/borsa/etf/scheda/LU1681043912-ETFP.html?lang=it,Art. 8
Amundi Msci China Tech Ucits Etf Usd,"345,10","-0,19",09:04:20,"345,10","345,10","345,05",,/borsa/etf/scheda/LU1681044050-XPMC.html?lang=it,Art. 8
Amundi Msci Digital Economy Ucits Etf Acc,"17,682","+1,13",17:28:54,"17,624","17,704","17,704",,/borsa/etf/scheda/LU2023678878-ETFP.html?lang=it,Art. 8
Amundi Msci Digital Economy Ucits Etf Acc,"17,715","+2,54",17:35:06,"17,645","17,73","17,715",,/borsa/etf/scheda/LU2023678878-XPAR.html?lang=it,Art. 8
Amundi Msci Disruptive Technology Ucits Etf Acc,"16,624","+0,95",17:05:29,"16,56","16,694","16,618",,/borsa/etf/scheda/LU2023678282-ETFP.html?lang=it,Art. 8
Amundi Msci Disruptive Technology Ucits Etf Acc,"16,621","+1,12",12:05:56,"16,597","16,621","16,62",,/borsa/etf/scheda/LU2023678282-XPAR.html?lang=it,Art. 8
Amundi Msci Emerging Ex China Esg Selection Ucits Etf Dr (C),"53,675","+0,67",16:12:09,"53,307","53,683","53,701",,/borsa/etf/scheda/LU2345046655-XPAR.html?lang=it,Art. 8
Amundi Msci Emerging Markets Esg Broad Transition - Ucits Etf Dr (C),"70,178","+0,41",16:05:07,"69,965","70,258","70,463",,/borsa/etf/scheda/LU2109787049-XPAR.html?lang=it,Art. 8
Amundi S&P World Industrials Screened Ucits Etf Acc,"17,639","-0,50",17:25:08,"17,639","17,746","17,644",,/borsa/etf/scheda/IE000LTA2082-XPAR.html?lang=it,Art. 8
Amundi S&P World Information Technology Screened Ucits Etf Acc,"23,369","+1,21",17:35:21,"23,067","23,369","23,369",,/borsa/etf/scheda/IE000E7EI9P0-XPAR.html?lang=it,Art. 8
Amundi S&P World Materials Screened Ucits Etf Acc,"14,994","-0,86",15:41:22,"14,976","15,11","15,06",,/borsa/etf/scheda/IE000FCGBU62-ETFP.html?lang=it,Art. 8
Amundi S&P World Materials Screened Ucits Etf Acc,"15,019","-0,69",15:43:57,"15,019","15,057","15,057",,/borsa/etf/scheda/IE000FCGBU62-XPAR.html?lang=it,Art. 8
Amundi S&P World Utilities Screened Ucits Etf Acc,"13,934","+0,19",17:35:14,"13,878","13,948","13,934",,/borsa/etf/scheda/IE000PMX0MW6-ETFP.html?lang=it,Art. 8
Amundi Stoxx Europe 600 Energy Screened Ucits Etf Acc,"107,42","+0,26",17:35:17,"107,42","108,34","107,42",,/borsa/etf/scheda/LU1834988278-ETFP.html?lang=it,Art. 8
Amundi Stoxx Europe 600 Energy Screened Ucits Etf Acc,"107,58","+0,49",17:35:18,"107,368","108,50","107,58",,/borsa/etf/scheda/LU1834988278-XPAR.html?lang=it,Art. 8
Amundi Stoxx Europe 600 Esg,"152,6437","-0,39",17:35:06,"151,8326","153,2476","152,6437",,/borsa/etf/scheda/LU1681040223-XPAR.html?lang=it,Art. 8
Amundi Usd Corporate Bond Climate Paris Aligned Ucits Etf Acc,"8,701","+0,06",09:44:58,"8,701","8,701","8,681",,/borsa/etf/scheda/LU1285959885-ETFP.html?lang=it,Art. 8
Amundi Usd Corporate Bond Climate Paris Aligned Ucits Etf Dist,,,,,,"80,73",,/borsa/etf/scheda/LU1285959703-ETFP.html?lang=it,Art. 8
Amundi Usd Corporate Bond Climate Paris Aligned Ucits Etf Eur Hedged Dist,,,,,,"74,03",,/borsa/etf/scheda/LU1285960032-ETFP.html?lang=it,Art. 8
Amundi Usd Corporate Bond Climate Paris Aligned Ucits Etf Eur Hedged Dist,"73,95","-0,24",17:35:25,"73,94","73,95","73,95",,/borsa/etf/scheda/LU1285960032-XPAR.html?lang=it,Art. 8
Amundi Usd Corporate Bond Esg - Ucits Etf Dr (C),,,,,,"53,54",,/borsa/etf/scheda/LU1806495575-ETFP.html?lang=it,Art. 8
Amundi Usd Corporate Bond Esg - Ucits Etf Dr (C),,,,"62,657","62,657","62,648",,/borsa/etf/scheda/LU1806495575-XPMC.html?lang=it,Art. 8
Amundi Usd Floating Rate Corporate Bond Esg Ucits Etf Acc,"116,54","+0,06",13:04:52,"116,54","116,54","116,57",,/borsa/etf/scheda/LU1681040900-ETFP.html?lang=it,Art. 8
Amundi Usd Floating Rate Corporate Bond Esg Ucits Etf Eur Hedged Acc,"56,05","+0,13",17:28:55,"56,02","56,08","56,06",,/borsa/etf/scheda/LU1681041031-ETFP.html?lang=it,Art. 8
Amundi Usd High Yield Corporate Bond Esg Ucits Etf Acc,"10,146","-0,18",17:35:00,"10,134","10,154","10,146",,/borsa/etf/scheda/LU1435356065-ETFP.html?lang=it,Art. 8
Amundi Usd High Yield Corporate Bond Esg Ucits Etf Dist,"83,04","-0,13",13:16:08,"83,04","83,14","82,93",,/borsa/etf/scheda/LU1435356149-XPAR.html?lang=it,Art. 8
Amundi Usd High Yield Corporate Bond Esg Ucits Etf Dist,"82,90","-0,12",15:44:58,"82,90","82,90","82,89",,/borsa/etf/scheda/LU1435356149-ETFP.html?lang=it,Art. 8
Amundi Usd High Yield Corporate Bond Esg Ucits Etf Eur Hedged Dist,"74,81","+0,20",17:35:20,"74,73","74,81","74,81",,/borsa/etf/scheda/LU1435356495-ETFP.html?lang=it,Art. 8
Ark Space & Defence Innovations Ucits Etf - Usd Accumulating Etf,"4,7175","-0,17",14:13:05,"4,6975","4,7245","4,666",,/borsa/etf/scheda/IE000AON7ET1-ETFP.html?lang=it,Art. 8
Axa Act Biodiversity Eq Ucits Etf Eurh A,,,,,,"14,658",,/borsa/etf/scheda/IE0003IT72N9-ETFP.html?lang=it,Art. 8
Axa Act Biodiversity Eq Ucits Etf Usd A,"13,002","-0,18",14:57:16,"13,002","13,002","13,00",,/borsa/etf/scheda/IE000SBHVL31-ETFP.html?lang=it,Art. 8
Axa Act Climate Equity Ucits Etf Eurh A,,,,,,"18,474",,/borsa/etf/scheda/IE000E66LX20-ETFP.html?lang=it,Art. 8
Axa Act Climate Equity Ucits Etf Usd Acc,"16,898","+0,23",13:36:22,"16,818","16,898","16,85",,/borsa/etf/scheda/IE000Z8BHG02-ETFP.html?lang=it,Art. 8
Axa Im Act Biodiversity Equity Ucits Etf Usd Acc,,,,"15,1934","15,1934","15,2241",,/borsa/etf/scheda/IE000SBHVL31-XPMC.html?lang=it,Art. 8
Axa Im Act Climate Equity Ucits Etf Usd Acc,,,,"19,6722","19,6722","19,7246",,/borsa/etf/scheda/IE000Z8BHG02-XPMC.html?lang=it,Art. 8
Bnp Ecpi Global Infra Esg Ucits Etf,"99,38","-0,80",17:35:28,"99,38","99,97","99,38",,/borsa/etf/scheda/IE000FF2EBQ8-ETFP.html?lang=it,Art. 8
Bnp Paribas Easy Alpha Enhanced Eur Corp Bond Ucits Etf,,,,"10,15","10,15","10,168",,/borsa/etf/scheda/LU2993394241-XPAR.html?lang=it,Art. 8
"Bnp Paribas Easy Alpha Enhanced Europe [Ucits Etf, C]",,,,"11,528","11,528","11,504",,/borsa/etf/scheda/LU2993402101-XPAR.html?lang=it,Art. 8
Bnp Paribas Easy Alpha Enhanced Us Ucits Etf,,,,"11,2712","11,2712","11,2654",,/borsa/etf/scheda/IE00032YLFR3-XPAR.html?lang=it,Art. 8
Bnp Paribas Easy Alpha Enhanced World Ucits Etf,,,,"11,4783","11,4783","11,466",,/borsa/etf/scheda/IE0002DDYPW4-XPAR.html?lang=it,Art. 8
Bnp Paribas Easy Cac 40(R) Esg Ucits Etf,"12,794","-0,81",17:35:23,"12,72","12,858","12,794",,/borsa/etf/scheda/FR0010150458-XPAR.html?lang=it,Art. 8
Bnp Paribas Easy Dividend Europe,"182,18","-0,28",16:38:10,"181,36","182,42","182,10",,/borsa/etf/scheda/LU1615090864-XPAR.html?lang=it,Art. 8
Bnp Paribas Easy Ecpi Circular Economy Leaders,,,,"15,2243","15,2243","15,2084",,/borsa/etf/scheda/LU2533810276-XPMC.html?lang=it,Art. 8
Bnp Paribas Easy Ecpi Global Esg Blue Economy,,,,"14,0577","14,0577","14,0384",,/borsa/etf/scheda/LU2533813296-XPMC.html?lang=it,Art. 8
Bnp Paribas Easy Ecpi Global Esg Hydrogen Economy,,,,"14,5207","14,5207","14,4825",,/borsa/etf/scheda/LU2533813023-XPMC.html?lang=it,Art. 8
Bnp Paribas Easy Ecpi Global Esg Infrastructure Ucits Etf,"100,0562","-0,16",14:05:22,"99,675","100,2111","99,4017",,/borsa/etf/scheda/IE000FF2EBQ8-XPAR.html?lang=it,Art. 8
Bnp Paribas Easy Ecpi Global Esg Infrastructure Ucits Etf,"16,1656","-0,79",17:28:24,"16,1599","16,2439","16,1831",,/borsa/etf/scheda/IE0006O3TTP9-XPMC.html?lang=it,Art. 8
"Bnp Paribas Easy Esg Enhanced Emu [Ucits Etf, C]",,,,"11,09","11,09","11,108",,/borsa/etf/scheda/LU3086268227-XPAR.html?lang=it,Art. 8
Bnp Paribas Easy Esg Enhanced Eur Corp Bond December 2029 Ucits Etf,,,,,,"10,69",,/borsa/etf/scheda/LU2823896811-ETFP.html?lang=it,Art. 8
Bnp Paribas Easy Esg Enhanced Eur Corp Bond December 2029 Ucits Etf,,,,"10,6742","10,6742","10,6912",,/borsa/etf/scheda/LU2823896811-XPAR.html?lang=it,Art. 8
Bnp Paribas Easy Esg Enhanced Eur Corp Bond December 2032 Ucits Etf,,,,,,"10,612",,/borsa/etf/scheda/LU2823895847-ETFP.html?lang=it,Art. 8
Bnp Paribas Easy Esg Enhanced Eur Corp Bond December 2032 Ucits Etf,,,,"10,589","10,589","10,6134",,/borsa/etf/scheda/LU2823895847-XPAR.html?lang=it,Art. 8
Bnp Paribas Easy Esg Enhanced Eur Government Bond,,,,,,"9,88",,/borsa/etf/scheda/LU2697597719-XPAR.html?lang=it,Art. 8
"Bnp Paribas Easy Esg Enhanced Eur Government Bond [Ucits Etf, C]",,,,"10,298","10,298","10,318",,/borsa/etf/scheda/LU2697597552-XPAR.html?lang=it,Art. 8
"Bnp Paribas Easy Esg Enhanced Eur Government Bond [Ucits Etf, C]",,,,,,"10,318",,/borsa/etf/scheda/LU2697597552-ETFP.html?lang=it,Art. 8
"Bnp Paribas Easy Esg Enhanced Europe [Ucits Etf, C]",,,,,,"11,992",,/borsa/etf/scheda/LU2881684745-ETFP.html?lang=it,Art. 8
"Bnp Paribas Easy Esg Enhanced Europe [Ucits Etf, C]",,,,"12,008","12,008","11,994",,/borsa/etf/scheda/LU2881684745-XPAR.html?lang=it,Art. 8
Bnp Paribas Easy Esg Enhanced Japan Ucits Etf,,,,,,"12,164",,/borsa/etf/scheda/IE000YARBD10-ETFP.html?lang=it,Art. 8
Bnp Paribas Easy Esg Enhanced Japan Ucits Etf,"12,1926","-0,57",17:35:13,"12,1667","12,2233","12,1926",,/borsa/etf/scheda/IE000YARBD10-XPAR.html?lang=it,Art. 8
Bnp Paribas Easy Esg Enhanced Japan Ucits Etf,"12.208,8942","-0,46",17:35:02,"12.208,8942","12.234,012","12.208,8942",,/borsa/etf/scheda/IE0000SS94R1-XPAR.html?lang=it,Art. 8
"Bnp Paribas Easy Esg Enhanced Japan Ucits Etf [Ucits Etf H Eur, C]",,,,"13,7438","13,7438","13,6946",,/borsa/etf/scheda/IE000T369T05-XPAR.html?lang=it,Art. 8
Bnp Paribas Easy Esg Enhanced Us Ucits Etf,,,,,,"12,842",,/borsa/etf/scheda/IE0000LVTJ08-ETFP.html?lang=it,Art. 8
Bnp Paribas Easy Esg Enhanced Us Ucits Etf,,,,"12.822,5776","12.822,5776","12.844,8872",,/borsa/etf/scheda/IE000LIYGB49-XPAR.html?lang=it,Art. 8
Bnp Paribas Easy Esg Enhanced Us Ucits Etf,,,,"13,6845","13,6845","13,7528",,/borsa/etf/scheda/IE000130VPV5-XPMC.html?lang=it,Art. 8
Bnp Paribas Easy Esg Enhanced Us Ucits Etf,"12,8531","+0,32",17:35:00,"12,7856","12,8531","12,8531",,/borsa/etf/scheda/IE0000LVTJ08-XPAR.html?lang=it,Art. 8
"Bnp Paribas Easy Esg Enhanced Us Ucits Etf [Ucits Etf H Eur, C]",,,,"11,3532","11,3532","11,3964",,/borsa/etf/scheda/IE000EETFH77-XPAR.html?lang=it,Art. 8
Bnp Paribas Easy Esg Enhanced World Ucits Etf,"12,268","-0,08",13:08:11,"12,268","12,268","12,268",,/borsa/etf/scheda/IE0007QB4QS2-ETFP.html?lang=it,Art. 8
Bnp Paribas Easy Esg Enhanced World Ucits Etf,,,,"12.258,3544","12.258,3544","12.268,1544",,/borsa/etf/scheda/IE000K48NTA1-XPAR.html?lang=it,Art. 8
Bnp Paribas Easy Eur High Yield Sri Fossil Free Ucits Etf,"11,21","+0,04",13:21:44,"11,178","11,21","11,196",,/borsa/etf/scheda/LU2244386053-XPAR.html?lang=it,Art. 8
Bnp Paribas Easy Eur High Yield Sri Fossil Free Ucits Etf,"9,016","+0,00",13:21:45,"9,011","9,016","9,00",,/borsa/etf/scheda/LU2244386137-ETFP.html?lang=it,Art. 8
Bnp Paribas Easy Eur High Yield Sri Fossil Free Ucits Etf,"9,016","+0,00",13:21:45,"9,002","9,016","9,003",,/borsa/etf/scheda/LU2244386137-XPAR.html?lang=it,Art. 8
Bnp Paribas Easy Eur High Yield Sri Fossil Free Ucits Etf,"11,226","+0,04",13:29:00,"11,21","11,226","11,20",,/borsa/etf/scheda/LU2244386053-ETFP.html?lang=it,Art. 8
Bnp Paribas Easy Ftse Epra Nareit Developed Europe Green Ctb,,,,"6,981","6,981","6,98",,/borsa/etf/scheda/LU2914558916-XPAR.html?lang=it,Art. 8
Bnp Paribas Easy Ftse Epra Nareit Global Developed Green Ctb Ucits Etf,,,,"9,1934","9,1934","9,2215",,/borsa/etf/scheda/IE0007YP0PL1-XPAR.html?lang=it,Art. 8
Bnp Paribas Easy Ftse Epra Nareit Global Developed Green Ctb Ucits Etf,,,,,,"9,22",,/borsa/etf/scheda/IE0007YP0PL1-ETFP.html?lang=it,Art. 8
"Bnp Paribas Easy Growth Europe [Ucits Etf, C]","11,17","-0,37",13:26:01,"11,084","11,17","11,112",,/borsa/etf/scheda/LU2244387887-XPAR.html?lang=it,Art. 8
"Bnp Paribas Easy Growth Europe [Ucits Etf, C]","11,17","-0,37",13:26:01,"11,17","11,17","11,114",,/borsa/etf/scheda/LU2244387887-ETFP.html?lang=it,Art. 8
Bnp Paribas Easy Ii Emerging Corp Bond Pab Ucits Etf Usd Acc,,,,,,"9,2385",,/borsa/etf/scheda/IE00018U4PN8-ETFP.html?lang=it,Art. 8
Bnp Paribas Easy Ii Emerging Corp Bond Pab Ucits Etf Usd Dis,,,,,,"8,6005",,/borsa/etf/scheda/IE00066L6LB9-ETFP.html?lang=it,Art. 8
Bnp Paribas Easy Ii Eur Aggregate Bond Opportunities Ucits Etf Eur Acc,,,,,,"10,03",,/borsa/etf/scheda/IE0004HMINW0-ETFP.html?lang=it,Art. 8
Bnp Paribas Easy Ii Eur Aggregate Bond Opportunities Ucits Etf Eur Dis,,,,,,"10,032",,/borsa/etf/scheda/IE00094AECT1-ETFP.html?lang=it,Art. 8
Bnp Paribas Easy Ii Eur Credit Pab Opportunities Ucits Etf Eur Acc,,,,"11,4915","11,4915","11,5105",,/borsa/etf/scheda/IE000JBB8CR7-XPAR.html?lang=it,Art. 8
Bnp Paribas Easy Ii Eur Credit Pab Opportunities Ucits Etf Eur Acc,"11,482","-0,36",13:03:41,"11,4795","11,482","11,5085",,/borsa/etf/scheda/IE000JBB8CR7-ETFP.html?lang=it,Art. 8
Bnp Paribas Easy Ii Eur Credit Pab Opportunities Ucits Etf Eur Dis,"9,9925","-0,11",11:14:06,"9,979","9,9925","10,001",,/borsa/etf/scheda/IE00053HJRU7-ETFP.html?lang=it,Art. 8
Bnp Paribas Easy Ii Global High Yield Opportunities Ucits Etf Usd Acc,,,,,,"9,3195",,/borsa/etf/scheda/IE000O2QIHN4-ETFP.html?lang=it,Art. 8
Bnp Paribas Easy Ii Global High Yield Opportunities Ucits Etf Usd Dis,,,,,,"8,622",,/borsa/etf/scheda/IE0000FA5GB7-ETFP.html?lang=it,Art. 8
Bnp Paribas Easy Ii Global Inflation-Linked Bond Opportunities Ucits Etf Usd Acc,,,,,,"8,896",,/borsa/etf/scheda/IE000J4FE268-ETFP.html?lang=it,Art. 8
Bnp Paribas Easy Ii Global Inflation-Linked Bond Opportunities Ucits Etf Usd Dis,,,,,,"8,748",,/borsa/etf/scheda/IE0004D7VJE6-ETFP.html?lang=it,Art. 8
Bnp Paribas Easy Esg Enhanced World Ucits Etf,"12,2355","-0,36",09:56:39,"12,2355","12,2613","12,2685",,/borsa/etf/scheda/IE0007QB4QS2-XPAR.html?lang=it,Art. 8
Bnp Paribas Easy Esg Enhanced World Ucits Etf,,,,"11,04","11,04","11,066",,/borsa/etf/scheda/IE000ATQR3N3-XPAR.html?lang=it,Art. 8
Bnp Paribas Easy Eur Aggregate Bond Sri Fossil Free Ucits Etf,"10,66","+0,04",17:35:06,"10,626","10,66","10,66",,/borsa/etf/scheda/LU2533812991-XPAR.html?lang=it,Art. 8
Bnp Paribas Easy Eur Aggregate Bond Sri Fossil Free Ucits Etf,"9,83","-0,30",10:49:35,"9,83","9,83","9,857",,/borsa/etf/scheda/LU2533812728-ETFP.html?lang=it,Art. 8
Bnp Paribas Easy Eur Aggregate Bond Sri Fossil Free Ucits Etf,,,,,,"10,652",,/borsa/etf/scheda/LU2533812991-ETFP.html?lang=it,Art. 8
Bnp Paribas Easy Eur Aggregate Bond Sri Fossil Free Ucits Etf,,,,,,"9,857",,/borsa/etf/scheda/LU2533812728-XPAR.html?lang=it,Art. 8
Bnp Paribas Easy Eur Corp Bond Sri Fossil Free Ultrashort Duration Ucits Etf,"10,906","-0,07",12:35:54,"10,906","10,906","10,914",,/borsa/etf/scheda/LU2533812058-ETFP.html?lang=it,Art. 8
