Nome,Ultimo,%,Ora,Min,Max,Riferimento,,Link
Bnp Paribas Easy Msci World Ucits Etf,,,,"10,872","10,872","10,888",,/borsa/etf/scheda/IE000A0GH076-XPAR.html?lang=it
Bnp Paribas Easy Msci World Ucits Etf,"10,88","-0,09",09:04:04,"10,88","10,88","10,89",,/borsa/etf/scheda/IE000A0GH076-ETFP.html?lang=it
Bnp Paribas Easy Quality Europe,,,,"153,74","153,74","154,46",,/borsa/etf/scheda/LU1481201611-XPAR.html?lang=it
"Bnp Paribas Easy Quality Europe [Ucits Etf, C]",,,,"198,28","198,28","198,94",,/borsa/etf/scheda/LU1377382103-XPAR.html?lang=it
"Bnp Paribas Easy Quality Europe [Ucits Etf, C]",,,,,,"199,22",,/borsa/etf/scheda/LU1377382103-ETFP.html?lang=it
Bnp Paribas Easy S&P 500 Ii,,,,"12,4132","12,4132","12,4314",,/borsa/etf/scheda/LU2993390769-XPAR.html?lang=it
Bnp Paribas Easy S&P 500 Ii,,,,"12,4897","12,4897","12,5229",,/borsa/etf/scheda/LU2993390843-XPAR.html?lang=it
Bnp Paribas Easy S&P 500 Ii,,,,,,"12,43",,/borsa/etf/scheda/LU2993390769-ETFP.html?lang=it
Bnp Paribas Easy S&P 500 Scored And Screened Ucits Etf,,,,"14,5363","14,5363","14,5801",,/borsa/etf/scheda/IE000Q6C8036-XPAR.html?lang=it
Bnp Paribas Easy S&P 500 Scored And Screened Ucits Etf,"17,0353","-0,12",10:04:49,"17,0353","17,0383","17,0563",,/borsa/etf/scheda/IE0004J37T45-XPAR.html?lang=it
Bnp Paribas Easy S&P 500 Scored And Screened Ucits Etf,"18,047","-0,33",09:33:12,"18,047","18,0518","18,1064",,/borsa/etf/scheda/IE0000VX9GN7-XPMC.html?lang=it
Bnp Paribas Easy S&P 500 Scored And Screened Ucits Etf,,,,,,"17,058",,/borsa/etf/scheda/IE0004J37T45-ETFP.html?lang=it
Bnp Paribas Easy S&P 500 Ucits Etf Eur Capitalisation,"30,715","-0,00",10:20:10,"30,6767","30,73","30,7153",,/borsa/etf/scheda/FR0011550185-XPAR.html?lang=it
Bnp Paribas Easy S&P 500 Ucits Etf Eur Hedged Capitalisation,"22,7761","-0,20",10:17:15,"22,7761","22,7911","22,8227",,/borsa/etf/scheda/FR0013041530-XPAR.html?lang=it
Bnp Paribas Easy S&P 500 Ucits Etf Usd Capitalisation,"28,7137","-0,19",10:17:05,"28,70","28,7274","28,7691",,/borsa/etf/scheda/FR0011550177-XPMC.html?lang=it
Bnp Paribas Easy S&P 500 Ucits Etf Usd Capitalisation / Distribution,"26,0023","-0,17",09:29:44,"25,9963","26,0023","26,0456",,/borsa/etf/scheda/FR0011550680-XPMC.html?lang=it
Bnp Paribas Easy S&P Gsci Energy&Metals Capped Component 35/20 Ucits Etf Capitalisation,"20,3485","-0,25",09:43:43,"20,3485","20,3498","20,40",,/borsa/etf/scheda/LU1291109533-XPMC.html?lang=it
Bnp Paribas Easy S&P Gsci Energy&Metals Capped Component 35/20 Ucits Etf Eur Capitalisation,,,,"20,5586","20,5586","20,5852",,/borsa/etf/scheda/LU1291109616-XAMS.html?lang=it
Bnp Paribas Easy Stoxx Europe 600 Ucits Etf Capitalisation,"19,966","-0,14",10:20:31,"19,93","20,01","19,994",,/borsa/etf/scheda/FR0011550193-XPAR.html?lang=it
Bnp Paribas Easy Stoxx Europe 600 Ucits Etf Capitalisation / Distribution,"17,946","-0,27",10:19:35,"17,942","17,99","17,994",,/borsa/etf/scheda/FR0011550672-XPAR.html?lang=it
Bnp Paribas Easy Usd Corp Bond Sri Fossil Free,,,,"10,5463","10,5463","10,5604",,/borsa/etf/scheda/LU2616776444-XPMC.html?lang=it
Bnp Paribas Easy Usd Corp Bond Sri Fossil Free,,,,"11,7205","11,7205","11,735",,/borsa/etf/scheda/LU2616774076-XPMC.html?lang=it
Bnp Paribas Easy Usd Corp Bond Sri Fossil Free,,,,,,"10,264",,/borsa/etf/scheda/LU3000546336-XPAR.html?lang=it
Bnp Paribas Easy Value Europe,,,,"129,46","129,46","130,06",,/borsa/etf/scheda/LU1481201702-XPAR.html?lang=it
"Bnp Paribas Easy Value Europe [Ucits Etf, C]","193,06","-0,62",10:12:19,"193,06","193,34","194,26",,/borsa/etf/scheda/LU1377382285-XPAR.html?lang=it
"Bnp Paribas Easy Value Europe [Ucits Etf, C]",,,,,,"194,24",,/borsa/etf/scheda/LU1377382285-ETFP.html?lang=it
Bnpp Easy Ecpi Gl Esg Hydrogen Ucits Etf,,,,,,"13,856",,/borsa/etf/scheda/LU2365458145-ETFP.html?lang=it
Bnpp Easy Ftse Epra Eu Ctb Ucits Etf,"6,889","-0,36",09:04:18,"6,889","6,889","6,914",,/borsa/etf/scheda/LU2008763935-ETFP.html?lang=it
Bnpp Easy Ftse Epra Eurozone Ucits Etf,,,,,,"9,365",,/borsa/etf/scheda/LU0950381748-ETFP.html?lang=it
Bnpp Easy Low Carb Europe Pab Ucits Etf,,,,,,"279,40",,/borsa/etf/scheda/LU1377382368-ETFP.html?lang=it
Bnpp Easy S&P 500 Ucits Etf,,,,,,"30,715",,/borsa/etf/scheda/FR0011550185-ETFP.html?lang=it
Bnpp Easy S&P 500 Ucits Etf Eur H,"22,765","-0,28",10:08:39,"22,765","22,765","22,83",,/borsa/etf/scheda/FR0013041530-ETFP.html?lang=it
Bnpp Easy Usd Corp Bond Sri C Ucits Etf,,,,,,"10,014",,/borsa/etf/scheda/LU2616774076-ETFP.html?lang=it
Bnpp Ecpi Circular Econ Lead Ucits Etf,"21,16","+0,05",09:59:09,"20,725","21,18","21,15",,/borsa/etf/scheda/LU1953136527-ETFP.html?lang=it
Bnpp Ecpi Glb Esg Blue Economy Ucits Etf,"17,844","-0,07",09:39:35,"17,836","17,862","17,856",,/borsa/etf/scheda/LU2194447293-ETFP.html?lang=it
Bnpp Energ&Metal Enh Roll Ucits Etf Eur,,,,,,"20,57",,/borsa/etf/scheda/LU1291109616-ETFP.html?lang=it
Bnpp Esg Eurozone Biodiver Pab Ucits Etf,"15,776","-0,03",09:04:16,"15,776","15,776","15,78",,/borsa/etf/scheda/LU2446381555-ETFP.html?lang=it
Bnpp Low Carbon 300 World Pab Ucits Etf,,,,,,"17,75",,/borsa/etf/scheda/LU2194449075-ETFP.html?lang=it
Cm-Am Euro Stoxx 50 Ucits Etf,"109,42","-0,69",10:12:50,"109,42","110,76","110,18",,/borsa/etf/scheda/FR001400XS96-XPAR.html?lang=it
Coinshares Global Blockchain Ucits Etf,"146,68","-0,80",10:08:29,"146,58","147,32","147,86",,/borsa/etf/scheda/IE00BGBN6P67-ETFP.html?lang=it
D-X Bloomberg Diversified Commodities And Strategic Metals Ucits Etf,,,,"7,812","7,812","7,821",,/borsa/etf/scheda/LU3132432900-XAMC.html?lang=it
D-X Bloomberg Diversified Commodities And Strategic Metals Ucits Etf X,,,,,,"6,681",,/borsa/etf/scheda/LU3132432900-ETFP.html?lang=it
D-X Bloomberg Diversified Commodities And Strategic Metals Ucits Etf Xh,,,,,,"6,676",,/borsa/etf/scheda/LU3132433031-ETFP.html?lang=it
D-X Msci Emu Screened Ucits Etf,"5,633","-0,51",10:11:32,"5,633","5,633","5,662",,/borsa/etf/scheda/LU3008629340-ETFP.html?lang=it
D-X Msci Euro Government Bond 1-3 Ucits Etf,,,,,,"5,129",,/borsa/etf/scheda/LU2870273039-ETFP.html?lang=it
D-X Msci Euro Government Bond 3-5 Ucits Etf,"5,107","-0,04",10:11:32,"5,107","5,107","5,109",,/borsa/etf/scheda/LU2870273203-ETFP.html?lang=it
D-X Msci Euro Government Bond 7-10 Ucits Etf,"5,017","-0,34",09:04:12,"5,017","5,017","5,034",,/borsa/etf/scheda/LU2870273385-ETFP.html?lang=it
D-X Msci Europe Screened Ucits Etf,,,,,,"6,03",,/borsa/etf/scheda/LU2870272734-ETFP.html?lang=it
D-X Msci Usa Screened Ucits Etf,"6,038","-0,13",10:17:05,"6,038","6,047","6,046",,/borsa/etf/scheda/LU2870272577-ETFP.html?lang=it
D-X Msci Usa Screened Ucits Etf Eur H,,,,,,"6,111",,/borsa/etf/scheda/LU2870272650-ETFP.html?lang=it
D-X Msci World Screened Ucits Etf,"6,099","-0,07",10:06:54,"6,093","6,104","6,103",,/borsa/etf/scheda/LU2870272908-ETFP.html?lang=it
Defiance Ai & Power Infrastructure Ucits Etf,"7,64","+0,55",09:45:32,"7,64","7,657","7,598",,/borsa/etf/scheda/IE000WUTBLT5-ETFP.html?lang=it
Drone Ucits Etf,"6,404","-2,26",09:04:23,"6,404","6,442","6,552",,/borsa/etf/scheda/IE0003XW12I8-ETFP.html?lang=it
Emqq Emerging Markets Internet Ucits Etf,"8,729","-0,77",10:16:33,"8,70","8,732","8,797",,/borsa/etf/scheda/IE00BFYN8Y92-ETFP.html?lang=it
Emqq Emerging Markets Internet Ucits Etf,"8,727","-0,74",09:04:27,"8,727","8,727","8,7917",,/borsa/etf/scheda/IE00BFYN8Y92-XPAR.html?lang=it
Etc Group Web 3.0 Ucits Etf,,,,"9,8462","9,8462","9,9169",,/borsa/etf/scheda/IE000KDY10O3-XPAR.html?lang=it
Etc Group Web 3.0 Ucits Etf,,,,,,"9,917",,/borsa/etf/scheda/IE000KDY10O3-ETFP.html?lang=it
Eur Corp B Sh Du Sri Pab Ucits Etf,,,,,,"47,585",,/borsa/etf/scheda/LU2178481649-ETFP.html?lang=it
Exane Funds 2 - Exane Equity Select Europe - Ucits Etf,,,,"105,54","105,54","106,04",,/borsa/etf/scheda/LU3243965780-XPAR.html?lang=it
Exane Funds 2 - Exane Equity Select Focus Euro - Ucits Etf,,,,"105,88","105,88","106,40",,/borsa/etf/scheda/LU3243965608-XPAR.html?lang=it
Fair Oaks Aaa Clo Ucits Etf Eur Acc,,,,,,"10,384",,/borsa/etf/scheda/LU2825556892-ETFP.html?lang=it
Fidelity Emer Qual Income Ucits Etf Inc,"6,359","-1,52",09:20:31,"6,359","6,359","6,457",,/borsa/etf/scheda/IE00BYSX4739-ETFP.html?lang=it
Fidelity Emer Quality Income Ucits Etf A,,,,,,"7,903",,/borsa/etf/scheda/IE00BYSX4846-ETFP.html?lang=it
Fidelity Emerging Markets Equity Research Enhanced Ucits Etf,,,,,,"5,918",,/borsa/etf/scheda/IE00BLRPN388-ETFP.html?lang=it
Fidelity Esg Usd Em Bond Ucits Etf,,,,,,"3,5305",,/borsa/etf/scheda/IE00BM9GRP64-ETFP.html?lang=it
Fidelity Eur Corp Bond Research Enhanced Pab Ucits Etf,"5,337","-0,17",09:26:27,"5,337","5,337","5,346",,/borsa/etf/scheda/IE0000VKUF67-ETFP.html?lang=it
Fidelity Eur Corp Bond Research Enhanced Ucits Etf - Acc,,,,,,"4,986",,/borsa/etf/scheda/IE000JEXZJT1-ETFP.html?lang=it
Fidelity Eur Hy Corp Bond Research Enhanced Pab Ucits Etf - Inc,,,,,,"5,059",,/borsa/etf/scheda/IE000HDEYKM3-ETFP.html?lang=it
Fidelity Europe Equity Research Enhanced Ucits Etf,,,,,,"10,268",,/borsa/etf/scheda/IE00BKSBGT50-ETFP.html?lang=it
Fidelity Europe Qual Income Ucits Etf In,"7,066","-0,44",09:04:20,"7,066","7,066","7,097",,/borsa/etf/scheda/IE00BYSX4176-ETFP.html?lang=it
Fidelity Europe Quali Income Ucits Etf A,,,,,,"9,382",,/borsa/etf/scheda/IE00BYSX4283-ETFP.html?lang=it
Fidelity Glb Qual Income Ucits Etf In Hd,,,,,,"9,396",,/borsa/etf/scheda/IE00BYV1YH46-ETFP.html?lang=it
Fidelity Glb Quality Income Ucits Etf In,"9,444","+0,05",10:00:49,"9,438","9,444","9,439",,/borsa/etf/scheda/IE00BYXVGZ48-ETFP.html?lang=it
Fidelity Glob Gov Bond Clima Ucits Etf H,"4,7915","-0,34",09:44:11,"4,7915","4,7965","4,808",,/borsa/etf/scheda/IE000G4ONBO6-ETFP.html?lang=it
Fidelity Global Corp Bond Research Enhanced Pab Ucits Etf,,,,,,"3,6235",,/borsa/etf/scheda/IE00BM9GRM34-ETFP.html?lang=it
Fidelity Global Corp Bond Research Enhanced Pab Ucits Etf,"5,892","-0,12",09:44:08,"5,892","5,892","5,899",,/borsa/etf/scheda/IE0006QCIHM0-ETFP.html?lang=it
Fidelity Global Equity Research Enhanced Ucits Etf,,,,,,"9,881",,/borsa/etf/scheda/IE00BKSBGV72-ETFP.html?lang=it
Fidelity Global Gov Climate Ucits Etf A,,,,,,"4,27",,/borsa/etf/scheda/IE000IF0HTJ9-ETFP.html?lang=it
Fidelity Global Hy Corp Bond Research Enhanced Pab Ucits Etf,,,,,,"4,591",,/borsa/etf/scheda/IE0006OIQXE9-ETFP.html?lang=it
Fidelity Global Hy Corp Bond Research Enhanced Pab Ucits Etf,,,,,,"4,70",,/borsa/etf/scheda/IE0006KNOFD1-ETFP.html?lang=it
Fidelity Global Quality Income Ucits Etf A,,,,,,"5,291",,/borsa/etf/scheda/IE000YUTMIU2-ETFP.html?lang=it
Fidelity Global Quality Value Ucits Etf A,,,,,,"5,326",,/borsa/etf/scheda/IE0002XFS025-ETFP.html?lang=it
Fidelity Japan Equity Research Enhanced Ucits Etf,"6,341","-0,41",09:44:07,"6,341","6,341","6,367",,/borsa/etf/scheda/IE00BNGFMX61-ETFP.html?lang=it
Fidelity Pacific Ex-Japan Equity Research Enhanced Ucits Etf,,,,,,"6,239",,/borsa/etf/scheda/IE00BNGFMY78-ETFP.html?lang=it
Fidelity Us Equity Research Enhanced Ucits Etf,"11,04","+0,02",09:44:10,"11,04","11,04","11,038",,/borsa/etf/scheda/IE00BKSBGS44-ETFP.html?lang=it
Fidelity Us Equity Research Enhanced Ucits Etf - Eur Hedged Acc,,,,,,"5,143",,/borsa/etf/scheda/IE0001W4ZVM2-ETFP.html?lang=it
Fidelity Us Fundamental Large Cap Core Ucits Etf - Acc,,,,,,"4,807",,/borsa/etf/scheda/IE000IY9QFN9-ETFP.html?lang=it
Fidelity Us Fundamental Small-Mid Cap Ucits Etf - Acc,"5,219","-0,10",10:03:58,"5,219","5,219","5,224",,/borsa/etf/scheda/IE000PNL0242-ETFP.html?lang=it
Fidelity Us Quality Income Ucits Etf Acc,,,,,,"13,29",,/borsa/etf/scheda/IE00BYXVGY31-ETFP.html?lang=it
Fidelity Us Quality Income Ucits Etf Hdg,,,,,,"11,494",,/borsa/etf/scheda/IE00BYV1Y969-ETFP.html?lang=it
Fidelity Us Quality Income Ucits Etf Inc,"10,95","-0,15",10:07:57,"10,95","10,966","10,966",,/borsa/etf/scheda/IE00BYXVGX24-ETFP.html?lang=it
Fidelity Us Quality Value Ucits Etf A,,,,,,"5,027",,/borsa/etf/scheda/IE000MKIH0W7-ETFP.html?lang=it
Fidelity Usd Corp Bond Research Enhanced Ucits Etf - Acc,,,,,,"4,3025",,/borsa/etf/scheda/IE000W24OG76-ETFP.html?lang=it
Fidelity Usd Corp Bond Research Enhanced Ucits Etf - Eur Hedged Acc,,,,,,"5,022",,/borsa/etf/scheda/IE000SCAG5Q1-ETFP.html?lang=it
Fineco Am Active Collection Emerging Markets Ucits Etf Eur Acc,"13,378","-2,29",09:15:49,"13,378","13,442","13,692",,/borsa/etf/scheda/IE000UESO8H8-ETFP.html?lang=it
Fineco Am Active Collection Europe Ucits Etf A Eur Acc,"11,206","-0,92",09:28:00,"11,19","11,87","11,31",,/borsa/etf/scheda/IE000ZHBBSR2-ETFP.html?lang=it
Fineco Am Active Collection Europe Ucits Etf J Eur Acc,,,,,,"11.160,00",,/borsa/etf/scheda/IE000DQNQS25-ETFP.html?lang=it
Fineco Am Active Collection Us Ucits Etf A Eur Acc,"12,00","-0,25",10:07:56,"12,00","12,00","12,03",,/borsa/etf/scheda/IE000HEA19Q3-ETFP.html?lang=it
Fineco Am Active Collection Us Ucits Etf J Eur Acc,,,,,,"11.776,94",,/borsa/etf/scheda/IE000TSRT9O5-ETFP.html?lang=it
Fineco Am Active Collection Wordl Ucits Etf A Eur Acc,,,,,,"11,542",,/borsa/etf/scheda/IE000UZQCBX5-ETFP.html?lang=it
Fineco Am Active Collection Wordl Ucits Etf J Eur Acc,,,,,,"11.787,18",,/borsa/etf/scheda/IE000RSD1ZW2-ETFP.html?lang=it
Fineco Am Active Portfolios 100% Equity Ucits Etf A Eur Acc,,,,,,"11,936",,/borsa/etf/scheda/IE000CB2BST9-ETFP.html?lang=it
Fineco Am Active Portfolios 20% Equity Ucits Etf A Eur Acc,"10,50","+0,81",09:59:51,"10,50","10,50","10,416",,/borsa/etf/scheda/IE0009RE6PA1-ETFP.html?lang=it
Fineco Am Active Portfolios 60% Equity Ucits Etf A Eur Acc,"11,216","+1,26",10:16:42,"11,01","11,216","11,076",,/borsa/etf/scheda/IE0009RW4WA0-ETFP.html?lang=it
Fineco Am Dynamically Hedged Us Equities Ucits Etf A Acc,"124,33","+0,27",09:55:46,"123,75","124,33","124,00",,/borsa/etf/scheda/IE000I93LGG9-ETFP.html?lang=it
Fineco Am Dynamically Hedged Us Equities Ucits Etf J Acc,,,,,,"11.300,73",,/borsa/etf/scheda/IE000JF2FLH9-ETFP.html?lang=it
Fineco Am Estr Plus Ucits Etf A Eur Acc,"10,122","+0,00",10:13:31,"10,118","10,122","10,122",,/borsa/etf/scheda/IE0005PGDJ30-ETFP.html?lang=it
Fineco Am Estr Plus Ucits Etf J Eur Acc,"10.122,08","+0,02",09:16:06,"10.122,08","10.170,00","10.120,21",,/borsa/etf/scheda/IE000VZO6W35-ETFP.html?lang=it
Fineco Am Longevity 2040 Ucits Etf,,,,,,"10,092",,/borsa/etf/scheda/IE0008V9P2F7-ETFP.html?lang=it
Fineco Am Longevity 2050 Ucits Etf,,,,,,"10,172",,/borsa/etf/scheda/IE000UXH6733-ETFP.html?lang=it
Fineco Am Longevity 2060 Ucits Etf,,,,,,"10,168",,/borsa/etf/scheda/IE000CWUZKZ9-ETFP.html?lang=it
Fineco Am Marketvectortm Artificial Intelligence Sustainable Ucits Etf,"119,21","-1,01",10:12:06,"118,53","119,21","120,43",,/borsa/etf/scheda/IE000QU8JEH5-ETFP.html?lang=it
Fineco Am Marketvectortm Artificial Intelligence Sustainable Ucits Etf,,,,,,"12.040,74",,/borsa/etf/scheda/IE000J8VOMQ9-ETFP.html?lang=it
Fineco Am Marketvectortm Bioproduction Tech And Tools Sustainable Ucits Etf,,,,,,"10.130,67",,/borsa/etf/scheda/IE000YXUZAN8-ETFP.html?lang=it
Fineco Am Marketvectortm Bioproduction Tech And Tools Sustainable Ucits Etf,,,,,,"101,31",,/borsa/etf/scheda/IE000RWFQT12-ETFP.html?lang=it
Fineco Am Marketvectortm Global Clean Energy Transition Sustainable Ucits Etf,"148,11","-1,18",10:07:58,"147,95","148,16","149,88",,/borsa/etf/scheda/IE000PN3F926-ETFP.html?lang=it
Fineco Am Marketvectortm Global Clean Energy Transition Sustainable Ucits Etf,,,,,,"14.996,06",,/borsa/etf/scheda/IE000VAKCHT4-ETFP.html?lang=it
Fineco Am Marketvectortm Global Metaverse And E-Games Sustainable Ucits Etf,,,,,,"15.533,94",,/borsa/etf/scheda/IE000HA0OM03-ETFP.html?lang=it
Fineco Am Marketvectortm Global Metaverse And E-Games Sustainable Ucits Etf,,,,,,"155,36",,/borsa/etf/scheda/IE000WCPJOV4-ETFP.html?lang=it
Fineco Am Marketvectortm Japan Quality Tilt Sustainable Ucits Etf,,,,,,"141,75",,/borsa/etf/scheda/IE000QCDDND5-ETFP.html?lang=it
Fineco Am Marketvectortm Japan Quality Tilt Sustainable Ucits Etf,,,,,,"14.152,24",,/borsa/etf/scheda/IE000SM6I1K9-ETFP.html?lang=it
Fineco Am Msci Eur Hy Sri P-Series Corporate Bond Ucits Etf,,,,,,"124,74",,/borsa/etf/scheda/IE000O2G7VL0-ETFP.html?lang=it
Fineco Am Msci Eur Ig Sri P-Series Ex Fossil Fuel (1-3y) Corporate Bond Ucits Etf,,,,,,"111,73",,/borsa/etf/scheda/IE000W6ZFH20-ETFP.html?lang=it
Fineco Am Msci Eur Ig Sri P-Series Ex Fossil Fuel Corporate Bond Ucits Etf,,,,,,"114,19",,/borsa/etf/scheda/IE000NPK2VI6-ETFP.html?lang=it
Fineco Am Msci Usd Ig Liquid Sri P-Series Corporate Bond Ucits Etf,,,,,,"102,24",,/borsa/etf/scheda/IE000WMJVNE9-ETFP.html?lang=it
Fineco Am Msci World Consumer Staples Sustainable Selection P-Series Ucits Etf,"96,43","+0,36",09:04:11,"96,43","96,43","96,08",,/borsa/etf/scheda/IE0006XQ3YX3-ETFP.html?lang=it
Fineco Am Msci World Financials Sustainable Selection P-Series Ucits Etf,"172,88","-0,82",09:08:51,"172,88","173,67","174,31",,/borsa/etf/scheda/IE000VDP6OY8-ETFP.html?lang=it
Fineco Am Msci World High Dividend Yield Ucits Etf A,"105,30","+0,20",09:26:51,"105,30","105,30","105,09",,/borsa/etf/scheda/IE000PZW9KB1-ETFP.html?lang=it
Fineco Am Msci World High Dividend Yield Ucits Etf J,,,,,,"10.499,58",,/borsa/etf/scheda/IE000O359D06-ETFP.html?lang=it
Fineco Am Msci World Information Technology Sustainable Selection P-Series 20% Capped Ucits Etf,,,,,,"112,87",,/borsa/etf/scheda/IE0000JVOLK2-ETFP.html?lang=it
Fineco Am Msci World Information Technology Sustainable Selection P-Series 20% Capped Ucits Etf,,,,,,"237,47",,/borsa/etf/scheda/IE000SACNHU2-ETFP.html?lang=it
Fineco Msci Acwi Imi Cyber Sec Ucits Etf,"139,74","+0,12",10:18:58,"139,73","139,74","139,57",,/borsa/etf/scheda/IE000VYO9NT0-ETFP.html?lang=it
Fineco Msci Wrd Metal N Mining Ucits Etf,"182,17","-0,34",10:12:06,"181,98","182,17","182,79",,/borsa/etf/scheda/IE000EE3Q489-ETFP.html?lang=it
Fineco Msci Wrd Semiconductors 20% C Ucits Etf,"505,86","+1,15",10:16:22,"503,99","507,49","500,13",,/borsa/etf/scheda/IE000C87OS21-ETFP.html?lang=it
Finex Gold Etf,,,,,,"2,701",,/borsa/etf/scheda/IE00B8XB7377-XAMS.html?lang=it
First Trust Arca Biotechnology Ucits Etf,,,,,,"21,75",,/borsa/etf/scheda/IE00BL0L0H60-ETFP.html?lang=it
First Trust Bbg Scar Res Ucits Etf,,,,,,"25,52",,/borsa/etf/scheda/IE000BW2B3J3-ETFP.html?lang=it
First Trust Bloomberg Artificial Intelligence Ucits Etf Usd Acc,,,,,,"22,145",,/borsa/etf/scheda/IE000YIQZ0H6-ETFP.html?lang=it
First Trust Bloomberg Nuclear Power Ucits Etf,,,,,,"17,362",,/borsa/etf/scheda/IE000J5PESP7-ETFP.html?lang=it
First Trust Clean Smart Infras Ucits Etf,"54,26","-0,40",10:15:11,"54,23","54,32","54,48",,/borsa/etf/scheda/IE000J80JTL1-ETFP.html?lang=it
First Trust Cloud Computing Ucits Etf,"43,07","-0,94",09:46:32,"43,04","43,18","43,48",,/borsa/etf/scheda/IE00BFD2H405-XAMS.html?lang=it
First Trust Cloud Computing Ucits Etf,"43,04","-0,92",09:07:07,"43,04","43,155","43,44",,/borsa/etf/scheda/IE00BFD2H405-ETFP.html?lang=it
First Trust Cybersecurity Ucits Etf,"35,685","-0,34",09:59:16,"35,395","35,695","35,805",,/borsa/etf/scheda/IE00BF16M727-ETFP.html?lang=it
First Trust Dj Intern Internet Ucits Etf,,,,,,"16,42",,/borsa/etf/scheda/IE00BT9PVG14-ETFP.html?lang=it
First Trust Dow Jones Internet Ucits Etf,,,,"31,04","31,04","31,16",,/borsa/etf/scheda/IE00BG0SSC32-XAMS.html?lang=it
First Trust Europe Growth Strength Ucits Etf,,,,,,"21,145",,/borsa/etf/scheda/IE0009F7UB30-ETFP.html?lang=it
First Trust Europe Rising Dividend Achievers Ucits Etf,,,,,,"21,09",,/borsa/etf/scheda/IE000CPG9HG3-ETFP.html?lang=it
First Trust Eurozone Alphadex Ucits Etf,,,,,,"62,61",,/borsa/etf/scheda/IE00B8X9NY41-ETFP.html?lang=it
First Trust Eurozone Alphadex Ucits Etf,"62,41","-0,27",09:04:22,"62,41","62,41","62,58",,/borsa/etf/scheda/IE00B8X9NY41-XAMS.html?lang=it
First Trust Factorfx Ucits Etf,,,,"21,643","21,643","21,603",,/borsa/etf/scheda/IE00BD5HBS12-XAMS.html?lang=it
First Trust Global Alphadex Ucits Etf,,,,"81,59","81,59","81,78",,/borsa/etf/scheda/IE00BYTH6121-XPAR.html?lang=it
First Trust Global Capital Strength Esg Leaders Ucits Etf,,,,"36,31","36,31","36,43",,/borsa/etf/scheda/IE00BKPSPT20-XAMS.html?lang=it
First Trust Global Equity Income Ucits Etf,,,,"54,387","54,387","54,453",,/borsa/etf/scheda/IE00BD842Y21-XAMS.html?lang=it
First Trust Indxx Europe Infrastructure Ucits Etf,,,,,,"21,075",,/borsa/etf/scheda/IE000TIZ5AP4-ETFP.html?lang=it
First Trust Indxx Fut Eco Mtls Ucits Etf,,,,,,"34,01",,/borsa/etf/scheda/IE000UDFKE13-ETFP.html?lang=it
First Trust Indxx Inn Tra&Proc Ucits Etf,"43,65","-0,16",09:04:07,"43,65","43,65","43,72",,/borsa/etf/scheda/IE00BF5DXP42-ETFP.html?lang=it
First Trust Indxx Nextg Ucits Etf,,,,,,"40,28",,/borsa/etf/scheda/IE00BWTNM743-ETFP.html?lang=it
First Trust Ipox Europe Eq Opp Ucits Etf,,,,,,"24,65",,/borsa/etf/scheda/IE00BFD26097-ETFP.html?lang=it
First Trust Low Duration Global Government Bond Ucits Etf,,,,"17,02","17,02","17,08",,/borsa/etf/scheda/IE00BKS2X317-XAMS.html?lang=it
First Trust Nasdaq Clean Edge Global Water Ucits Etf Usd Acc,,,,,,"17,464",,/borsa/etf/scheda/IE000Q8F0M81-ETFP.html?lang=it
First Trust Nasdaq Clean Edge Green Energy Ucits Etf,"18,31","+0,44",10:11:14,"18,31","18,35","18,23",,/borsa/etf/scheda/IE00BDBRT036-XAMS.html?lang=it
First Trust Nasdaq Cybersecurity Euro Hedged Ucits Etf,,,,"26,21","26,21","26,34",,/borsa/etf/scheda/IE000P16KP52-XAMS.html?lang=it
First Trust Nasdaq® Clean Edge® Global Water Ucits Etf,,,,"20,428","20,428","20,461",,/borsa/etf/scheda/IE000Q8F0M81-XAMC.html?lang=it
First Trust Rba American Industrial Renaissance Ucits Etf,"30,101","-0,22",09:49:20,"30,043","30,101","30,168",,/borsa/etf/scheda/IE000U6ABUJ7-XAMC.html?lang=it
First Trust Rising Dividend Achievers Ucits Etf,,,,"23,676","23,676","23,744",,/borsa/etf/scheda/IE000K5F6EL4-XAMC.html?lang=it
First Trust Smid Rising Dividend Achievers Ucits Etf,,,,,,"21,55",,/borsa/etf/scheda/IE0001R850E1-ETFP.html?lang=it
First Trust Us Equity Income Ucits Etf B,,,,,,"39,055",,/borsa/etf/scheda/IE00BD6GCF16-ETFP.html?lang=it
First Trust Us Ipo Index Ucits Etf,,,,"66,79","66,79","66,90",,/borsa/etf/scheda/IE00BYTH6238-XPMC.html?lang=it
First Trust Vest U.S. Equity Moderate Buffer Ucits Etf -May,,,,,,"33,54",,/borsa/etf/scheda/IE000P0FL8E3-ETFP.html?lang=it
First Trust Vest U.S. Equity Moderate Buffer Ucits Etf -November,,,,,,"30,61",,/borsa/etf/scheda/IE000OJ31JQ4-ETFP.html?lang=it
First Trust Vest Us Equity Max Buffer Ucits Etf- June Usd Acc,,,,,,"21,415",,/borsa/etf/scheda/IE000CO3P697-ETFP.html?lang=it
Franklin Ai Metaverse And Blockchain Ucits Etf,,,,"42,523","42,523","42,899",,/borsa/etf/scheda/IE000IM4K4K2-XPAR.html?lang=it
